Viability,Smiles
107.47,CN(C)c(nc(N(C)CC1(CO)CCOCC1)nc1)c1F
111.63,CCC[C@@H](CN(C1)c2nnc(-c3ccccc3)s2)[C@H]1N
68.36,C(c1cc(CN2CCCCC2)cs1)N1C[C@@H]2NCC[C@@H]2C1
112.83,CCc1nccc(CN(CC2)CCN2C(OCC)=O)n1
93.47,Cc1nc2ccnn2c(N(CC2)CCC2(F)F)c1
66.04,CCOC(N(CC1)CCN1C(c1csc(C(C)=O)c1)=O)=O
97.81,OC1COCCN(CC(NCCc(cc2)ccc2F)=O)C1
76.05,CCNc(nc1)ncc1C(N(C1)Cc2c1cccc2)=O
102.06,CC(c(cc1)cnc1N1C[C@H](CO)[C@H](CN2CCOCC2)C1)=O
100.12,CCNC([C@H](C[C@@H](C1)NC(C2CC2)=O)N1C(c1nn(C)cc1Cl)=O)=O
64.94,Cc1cc(NC(c2ccncc2)=O)c(C)cc1
41.39,CC(c(cc1)ccc1-c1cccc(F)c1C(O)=O)N1CCCC1
95.64,CC(C)Cc1noc(C(N2C(CO)C=CC2)=O)c1
86.72,O=C(CN(CC1)CCC1c1ccccc1)NCc(cc1)ccc1N(CCC1)C1=O
108.8,C[C@H](CN(CC1)C(c2c(C)nc(C)o2)=O)[C@@]1(C)O
107.26,CCn1ncnc1C(C1CC1)NC(c1cn(-c(cccc2)c2OC)nc1)=O
106.85,CCOc(nccc1)c1C(N[C@@H](COC1)[C@H]1N1CCN(C)CC1)=O
108.09,CC(C)=CCC(CO)(CCC1)CN1c1nc2ccccc2nc1
0.0,O=C(CCN(CCCCC1)C1=O)N1[C@@H]2[C@@H](CNC3)[C@@H]3[C@H]1CC2
84.43,Cc1ccc(CC(N(CCN2c3ccc(C)cc3)CC2=O)=O)cc1
84.04,Cn1c(C(C2CC2)NC(Cc(cc2)cc3c2OCO3)=O)ncc1
85.61,CC(C1)Oc(cc2)c1cc2NC(N(CC1)CCN1c1ccncc1)=O
103.79,CCn(c(C)c1)c(C)c1C(N(CC1)CCC1c1ncc[nH]1)=O
91.97,Cc(c1ccc2)c(C)[nH]c1c2-c1nc(CC2CC2)nn1CCO
87.89,CC(C)c1cc(C(NCCCn(cc2)c3c2cccc3)=O)no1
111.12,OC1CN(Cc2ccccc2)CCN(Cc2ccc(-c3n[nH]cc3)s2)C1
118.25,O=C(c1cccc(S(NCc2nccs2)(=O)=O)c1)N1CCOCC1
81.1,O=C(c1n[nH]cc1)N(CCC1)CC1(CC1)CN(CCc2ccccc2)C1=O
86.76,Cc(nc1CNC)nn1-c(cc1)cc2c1OCCO2
102.21,COc1cc(OCC(C2)C(NCCC3(CCC4)N4CCC3)=O)c2cc1
82.15,Cc1nc(CN(CC2(CCNCC2)O2)C2=O)co1
111.04,COCc1cc(NCc(cccc2)c2OC)ncn1
70.71,CN(CC1OCCOC1)C(c1n[nH]c(N)c1Cl)=O
98.91,CN(C)C(C(N(CC1)CCC1(c1ccccc1)O)=O)c1cccc(F)c1
67.01,CC(C(N1)=NNC1=O)NC(CCc(cccc1)c1OC)=O
78.89,Cc1n[nH]c(C(CCC2)CN2C(CCCc2c[nH]c3c2cccc3)=O)n1
75.71,O=C(NCc1cccc(Cl)c1)N(CC1CCC1)CC1OCCC1
94.52,Cc1ccc(CNC(c2cn([C@H](CC3)CC[C@H]3N)nn2)=O)s1
102.2,CC[C@@H]1[C@@H]2OCC[C@@H]2[C@H]1NC(CC(C1)Cc2c1cccc2)=O
99.98,CCOC(C)c(cc1)ccc1-c(cc1)ncc1F
73.08,Cn1nnc(-c(cc2)ccc2C(N2CCSCC2)=O)n1
96.4,Cc1c(CCC(N(C)Cc2nc(-c3cc(C)ccc3)no2)=O)scn1
101.05,COc1cccc(C2)c1OCCCN2C(c1ccc(C2CNCCC2)cc1)=O
106.89,CC[C@](CCN(C1)C(CCCn2ncnc2)=O)([C@H]1O)O
100.68,CC(C)[C@@H](CN(C1)C(c2cn(ccs3)c3n2)=O)[C@H]1NS(C)(=O)=O
106.58,CN(C)C(N(CC1)C[C@H](CN(CC2)C(c3cccnc3SC)=O)[C@@]12O)=O
101.61,CC(Cc1cc(C)n[nH]1)NC(N1CCSCC1)=O
92.74,Cc1c(CCNC(N[C@@H](CC2)C[C@H]2N)=O)c(cccc2)c2n1-c1ccccc1
122.85,Cc1c(C(N(CC2)CCC2(CC2)CN(CCc3c[nH]cn3)C2=O)=O)snn1
76.3,O=C(c1conc1-c1ccccc1)N(CCC1)CC1(CC1)CN(C2CC2)C1=O
59.3,COc(cc1)cc(C(CC2)CN2C(c(cc2)ccc2-n2cnnc2)=O)c1OC
93.19,Cc1cnc(C)c(-c2cccc(C(NCC3CN(CCOC)CC3)=O)c2)n1
87.32,CN(C)C(C(N(CC1)CCN1C1CCSCC1)=O)c1cc(F)ccc1
94.84,CC(C)c1noc(CN(C(CC2(CCCC2)C2)=O)C2=O)n1
91.77,CCc1c(NCC[C@H]2NCCC2)nc(N)nc1
105.88,CC(C)CN1Cc2cc(CNC(NCc3cccc(F)c3)=O)nn2CCC1
92.36,Cc1noc(C)c1C(N(C[C@H](CC1)C2)[C@@H]1CN2c1nccnc1)=O
109.9,Cc1nn2c(NCCC(NC3CCCCC3)=O)cc(C)nc2c1
68.98,Cc1nc(C)nn1CCNC(Nc1c(C)cc2OCOc2c1)=O
118.96,CCCN(C(C(CC(N1CCNCCC1)=O)N1)=O)C1=O
93.28,Cc1nn(C(C2)Cc3c2cccc3)c(CC(c(cc2)cc(OC)c2OC)N)n1
94.97,NC(c1c(N2CCN(CC3(CNCC3)O)CC2)nccc1)=O
105.79,CN(C)C(C=NN1CC(N(C)CC2OCCCC2)=O)=CC1=O
92.33,CN(C)Cc1nc(C(N[C@@H]2[C@@H](CCC3)[C@@H]3CC2)=O)cs1
83.03,CN(C)c(cc1)ncc1-c(cc1)ccc1C(N(CCC1)CC11CCOCC1)=O
89.44,NC(N(CCC1)CC1C(NCCCc(cc1)ccc1O)=O)=O
166.2,OC(C1)CC1c1ncnc(NCCc2c[nH]c3c2cccc3)c1
99.68,CC(c1ccc(C(NCc2n[nH]c3c2CCCCC3)=O)s1)=O
100.21,Cc1ccc(-c2nnc(CN(CCN3c(cccc4)c4Cl)CC3=O)o2)n1C
1.98,CC(CC1)Cc2c1sc(C(N(C)Cc1cnc(NC)nc1)=O)c2
104.33,Cc(cc1)nnc1N(CC1)CC1(CCCN1C2CCOCC2)C1=O
110.89,Cc1nnc(SCCNC(c2cn(-c(cccc3)c3OC)nc2)=O)s1
82.35,Cc1cc(NC(CN(CCC2)CC2c2nc(cccc3)c3s2)=O)no1
95.56,O=C(CCN(C=CC(N1)=O)C1=O)N1CC(COc2cccc(F)c2)CCC1
88.65,OC1(CN(CC2)CCN2c2nsc3c2cccc3)COCCNC1
95.31,CCCc1nc(C(NCCc2csc(-c3nccnc3)n2)=O)cs1
34.97,Cn1ncc(CN(C2CC2)C(c2cc(-c3c(CO)cccc3)ccc2)=O)c1
90.15,CN([C@@H](CC[C@@H]1C2)CN2C(c2cc(Oc3ccccc3)ccc2)=O)C1=O
97.6,O=C(C1CCC1)NCc1nn(CCCN(C/C=C/c(cc2)ccc2F)C2)c2c1
112.81,CC(c1c(C)sc(C)n1)N(C)C(c(cc(cc1)S(N)(=O)=O)c1F)=O
94.13,NC(CN(CC1)CCC1C(N(CC1)CC1c(cccc1)c1F)=O)=O
114.91,CCN(CC(CCC1)(CC2)CN1S(CCOc1ccccc1)(=O)=O)C2=O
64.48,Cc1noc(C)c1C(CCC1)N1C(Cc1noc2c1cccc2)=O
98.11,CC(N[C@@H](CN(C1)C(c2cc(C3CC3)n[nH]2)=O)[C@H]1c(cc1)ccc1OC)=O
96.33,CC(C)[C@@H](CO1)N(Cc2nnc(C(C)C)o2)C1=O
116.57,O=C(C(CC1)CN(CCCc2ccccc2)C1=O)NCc1nocc1
110.34,Cc1cc(CC(N2C(CCC(O)=O)CCCC2)=O)c(C)cc1
78.54,Cc1cc(C(O)=O)nc(N(C[C@@H]2c3ccccc3)C[C@@H]2N)n1
101.02,O=C(c(cccc1)c1N1CCCC1)N(CC1)CCC1OCc1ncccc1
76.58,Cc1nccc(N(CCC2)CCN2C(CN2CCOCC2)=O)c1
115.09,O=C(CC(CC1)c2c1cccc2)N1CCC(CCn2nccc2)CC1
114.79,O=C(CN(CCO1)C1=O)N(CC1)CCC1(CC1)CN(Cc2cnccc2)C1=O
33.07,CC(C)(C)c1cc(CN2[C@@H]3[C@@H](CNC4)[C@@H]4[C@H]2CC3)n[nH]1
115.37,Cc1c(CN2CC(CCC(Nc3ccc(C(F)(F)F)cc3)=O)CCC2)[nH]cn1
180.51,CC(OC(C(N(CC1)CCN1C1(CC(C2)C3)CC3CC2C1)=O)=C1)=CC1=O
99.97,N[C@@H]([C@H](CC1)C2)[C@@H]1CN2C(NCc1cc2ccccc2nc1)=O
91.9,N[C@@H](CN(C1)c2nccc(C(F)(F)F)n2)[C@H]1C1CC1
101.72,Cc1nc(CN2c3ncccc3OCC2=O)cs1
165.63,CC(C=C1C(N(CCCC2)C2C(O)=O)=O)=C(C)N(C)C1=O
88.64,CN(C)CCOc(cccc1)c1-c1cccc(C(N2CCCCC2)=O)c1
89.64,O=C(C(CC1)CCN1C(NCc1cscc1)=O)NCc1ccco1
113.78,CC(C)c1nc(C)c(C(N(CCC2)C2c2c(C)onc2C)=O)s1
98.21,Cc(ccc(-c1nc(-c2ccncc2)no1)c1)c1N(CCN1)C1=O
118.82,CC(C)c1cc(C(NCc2cn(c(C)c(C)s3)c3n2)=O)nc2ncnn12
106.84,Cc1noc(CC(CC2)CCN2C(C(c2cccc(F)c2)N(C)C)=O)n1
102.59,CC(N[C@@H](CN(C1)C(c2cc(CCC3)c3cc2)=O)[C@H]1c1ccc(C)cc1)=O
0.0,CC(C)[C@@H](C(N)=O)NCc1nc2c(C)cc(C)cc2c(O)c1
104.4,Cc1cc(cc(cc2)NC(N(CCC3)CCN3c3cc(C)ncc3)=O)c2o1
146.67,CS(CCSc1nnc(C2CCNCC2)n1CC1OCCC1)(=O)=O
124.54,Cc1cc(C)nn1C1CN(Cc(cc2)ccc2OCC(N2CCCC2)=O)C1
121.75,CC(C)c1noc([C@H](CCC2)N2C(c2cc3nc(C)c(C)nc3cc2)=O)n1
181.73,CN(C(CC1)CCS1(=O)=O)C(c(cc1)cc2c1OCCC2)=O
79.78,CCC(C(N(CC1)CCN1c1nc(cccc2)c2o1)=O)n1nccc1
85.23,CN(Cc1cccc2cnccc12)C(CCC(C(N1)=O)NC1=O)=O
85.3,Cc1cccc(C(C2CC2)NC(Nc2cc(NC(COC)=O)ccc2)=O)n1
104.61,CCS(N(C[C@@H]1CN(CCOc2ccccc2)C2)C[C@@]12C(O)=O)(=O)=O
76.09,Cc1noc(CN(CCCC2)C2c2cc(OC)ccc2)c1
88.99,Cc1nc(CC(NCc(cc2OC)cc(OC)c2OC)=O)cs1
95.18,CC(N(C[C@@H](CC1)C2)C[C@H]1N2C(CN(C=CC(N1)=O)C1=O)=O)=O
88.89,CCCc1nnc(N(CC2)CCC2(C(O)=O)Oc(cccc2)c2OC)s1
163.98,COCCCC(CCCC1)N1C(c(cc1)ccc1-c1nc(OC)ccn1)=O
89.94,O=C(c(cccc1)c1N1CCOCC1)N[C@@H](CC1)[C@@H]1NC1CCCCCC1
96.27,CCCc1nc(C)cc(-c2cccc(C(NCC3COCC3)=O)c2)n1
86.57,Cc1nc(C2CCN(Cc3cn(-c4cccc(Cl)c4)nc3)CC2)no1
86.95,CC(C)c1noc(C(C)NC(c(cc(cc2)N3CCCCC3)c2Cl)=O)n1
107.05,Cc(n(C)nc1)c1-c(c1ncccc11)ccc1F
93.16,Cc1cc(C)nc2cc(C(NCC(C3)COc4c3cccc4)=O)nn12
103.97,COCC1(CCC1)C(N(CC1)C[C@H](CCCC2)[C@]12O)=O
101.14,CN(Cc1nc(ccc(F)c2)c2[nH]1)C(Cn1nccc1)=O
89.9,CCc1nc(CN2CCN(CCc3ccccc3)CC2)ccn1
65.47,Cc1c(C)ncnc1N(CC1)CCN1C(CC1COCCC1)=O
84.13,NCc1cccnc1-c(cc1)ccc1N1CCOCC1
101.34,C[C@](CCN(C1)C(Cc(cc2)ccc2N(C)C)=O)([C@H]1O)O
97.03,Cc(cc1)nnc1-c1noc(-c2csc(NC)n2)n1
82.34,Cc1nnc(CCNC(c2ccc(CN(CC3)Cc4c3cccc4)cc2)=O)s1
89.52,Cc1nccn1CCN(C)C(c(cc1)ccc1-c1ncccc1OC)=O
96.21,CCN1CCN(CCN(CC(CC2)(CCN2C2CSCC2)O2)C2=O)CC1
87.97,CN(C)c(cc1)ncc1C(N(C)CC1CCN(CCc2cccc(F)c2)CC1)=O
95.11,CC(C)c1c(CN(CCC2)CC2c2nccn2C)snn1
109.55,COc1cc(-c(cc2)ccc2C(N(C2)C[C@@H]3[C@H]2[C@H]2C[C@@H]3CC2)=O)nc(N)n1
83.67,CN(CC1)CCN1C1(CNC(C(C2)C22CCNCC2)=O)CCCC1
71.75,CCc1ccc(CN(CC(C)C)C(CC2OCCNC2)=O)cc1
96.86,CC(N[C@@H](CN(C1)C(/C=C/c2ccccc2)=O)[C@H]1c1ccc(C)cc1)=O
79.65,Cc1nnc(CN(CCC2)CCN2S(N2CCCCC2)(=O)=O)s1
102.71,O=C(C(CC1)CN(C2CCCCCC2)C1=O)NCc1ncc[nH]1
85.95,Cc(cc(cc1)OC(F)F)c1NC(N1CC(CCOC)OCC1)=O
103.66,OC(CN1CCCC1)(C1)COCCN1C(c(s1)ccc1Cl)=O
99.99,CCc1cnc(N(C)CCCCN2CCOCC2)nc1
103.19,C[C@](CCN(Cc(cc1)ccc1OC1CCCC1)C1)([C@H]1O)O
111.03,O=C1N(Cc2noc(C3OCCC3)n2)C=CC=C1C(F)(F)F
76.92,CN(Cc1cn(C)nc1)C(CN(CC1)CCN1c1ncccn1)=O
102.39,O=C(CC1(CC(C2)C3)CC3CC2C1)NCCc1nccnc1
107.18,CC(C=C1C(NCCC(N2)=NC(C)=CC2=O)=O)=C(C)N(C)C1=O
127.46,CC(C)(C1)N(C)C(C)(C)CC1NC(N(C)Cc1ncc[nH]1)=O
118.18,O=C(c1nc(-c2cocc2)cnc1)N1CCOCC1
102.71,N[C@@H](CC1)C[C@@H]1C(NCCC1=CSC2=NCCCN12)=O
88.92,Cc(ccc(N(CC1)CCC1N[C@@H](CNC1)[C@H]1O)c1)c1Cl
105.22,OC1(CNCCc(cccc2)c2Oc2ccccc2)CNCCC1
86.36,CC(C)O[C@@H](CN(C1)c2cc(-c(cccc3)c3F)nc3ccnn23)[C@H]1O
88.44,CCCc1ccc(CN2Cc3cc(CNC(N(C)C)=O)nn3CC2)o1
82.78,COc(ccc(C(NC1CC1)=O)c1)c1NC(N1Cc2c[nH]nc2CC1)=O
103.86,CCCCNC([C@H](CCCC1)[C@H]1C(NCc1cc2nonc2cc1)=O)=O
185.82,CC(c1cc(-c2c(N)nccc2)ccc1)OC
148.84,CCCOC(CCC1)CN1C(NCc1cccc(SC)c1)=O
117.5,O=C(c1c(CCCC2)c2no1)NCc(cc1)ccc1N(CCC1)C1=O
91.75,CC(C=C(C)N1)=C(C(NC2COC3(CCCC3)C2)=O)C1=O
91.68,CCCc1n[nH]c(C(NCC2(CCCC2)c(cccc2)c2F)=O)c1
105.42,O=C(c1cn(ccs2)c2n1)NCCc1csc(-c2ncccn2)n1
94.33,CN1CCN(C[C@H]2[C@@H](CO)CN(Cc(cc3)cc4c3OCO4)C2)CC1
112.84,CCCn1c(CN(C)c2cc(-c(cc3)ccc3F)nc3ccnn23)nnc1
101.9,O=C(CN(CC1)CCN1c1ccnc2nncn12)NCc1cccs1
101.17,Cc1cc(cc(cc2)C(N(C)Cc(c3cccnc33)ccc3OC)=O)c2o1
96.99,O=C(Cc1cscc1)N(CCC1)C1c1nc(-c2ccccc2)no1
96.79,Cc1nn(CC(N[C@H](COCC2)[C@H]2OCC2CC2)=O)c(N)c1
70.01,CN(CCCC1OCCC1)C(c1csc(SC)n1)=O
89.6,CCc(cc1)ccc1C(N[C@@H](C1)CN(Cc2cocc2)[C@@H]1C(NCC)=O)=O
83.51,CCn1c(C2CCN(Cc3cc(Cl)cc(F)c3)CC2)nnc1Cn1nccc1
79.54,Cc(n(CCNC(Nc(ccc(OC)n1)c1OC)=O)nc1C)c1Cl
89.96,CC(C)(CCN(CC1)CCN1C(N(c1ccccc1)c1ccccc1)=O)O
102.43,O=S(CC1)(CC1n1nc(-c2cnccc2)nc1CCc1cnccc1)=O
99.42,Cc1csc(CCNC(C(CCC2)CN2C2CCOCC2)=O)n1
92.98,Cc1c(CSCC(N2CCN(Cc3ncccc3C)CC2)=O)cccc1
96.04,Cc1nn(C)c2c1sc(N(CC1)CC1(C(OC)=O)c1ccccc1)n2
103.08,O=C(C1)N(Cc(cc2)cc(F)c2F)CC1(CC1)CCN1C1CCOCC1
86.14,Cc1cccc(OC)c1NC(NCC1CCOCC1)=O
79.02,OC(C1)CC1C(c1cc2ccccc2nc1)NC(c1n[nH]c2c1CCCC2)=O
86.4,CC(Cc1cscc1)N(CC1(CC2)CCNCC1)C2=O
96.83,CCNC(C(CC1)CN1C(c(cc1)cn2c1nc(-c1ccccc1)c2)=O)=O
91.57,CCc1csc(CNC(c2nc3ncnn3c(C(C)C)c2)=O)n1
116.23,CC(c1nocc1)N(C)C(c(cc1)cc2c1oc(C)c2)=O
79.53,CC(CCC1)(CN1C(c1c(C)nc2ncccn12)=O)c1ccccc1
81.81,CN(Cc1cscn1)C([C@H](CC1)C[C@H]1C(O)=O)=O
112.67,O=C(Cc(cc1)ccc1N(CCN1)C1=O)N(CC1)CC1(CC(N1)=O)C1=O
101.92,O=C(CN(C=CC=C1C(F)(F)F)C1=O)N(CCC1)C(c2c3cccc2)N1C3=O
36.95,CCCCC(C=CC1)N1C(Nc(cc1)cnc1OC)=O
92.63,COCCN(Cc1ncccc1)C(C(CC1)c2c1cccc2)=O
128.82,CCO[C@@H](COC1)[C@H]1NC(C(CC1)CCN1C(N(C)C)=O)=O
81.82,CC(c1nncn1CCOC)NC(Nc(cc(C)c(F)c1)c1Cl)=O
106.36,OCCN(CC1)CCN1C(CC(N1c(cc2)cc(Cl)c2Cl)=O)C1=O
87.99,C=CCN(c(cccc1)c1N1CC(COc2ccccc2)O)C1=N
91.6,COc(cc1)cc(/C=N/N(C(C2C(CC3)C=CC3C22)=O)C2=O)c1OC
111.14,Cc1cn(cc(cc2)C(N(CCC3)CC3c3nc(cccc4)c4n3C)=O)c2n1
110.13,CCCS(N1CCC(C2)(CN(Cc3c(C)onc3C)C2=O)CC1)(=O)=O
90.48,Nc1c(CNC(c2ccc(C3CNCCC3)cc2)=O)cccn1
0.03,CC(C)(C)NC(C(N/N=C/c(ccc(OC)c1)c1OC)=O)=O
56.21,CCOC(C(C1c2cc(Br)c(C)s2)=C(N)OC(CCC2)=C1C2=O)=O
101.48,CCOC(c1cccc(N(C(c2c3cccc2)=O)C3=O)c1)=O
89.32,CNC(c1ccc(C(CCC2)N2C(CCc2nn(CCCNC3)c3c2)=O)s1)=O
85.11,CCC(C=CC1)N1C(Nc(cc1)cc(Cl)c1C(NC(C)C)=O)=O
78.02,O=C(c(cccc1)c1N1CCOCC1)N(CC1)CCC1c1ccncc1
96.54,CCOC(c(cc1)ccc1/N=C/c1nc(cccc2)c2n1C)=O
88.07,CSc(cccc1)c1-c1cc(C(N(CC2)CC2(CO)O)=O)ccc1
104.12,[O-][N+](c1cccc(C2SCCN2S(c2ccccc2)(=O)=O)c1)=O
91.72,Cc(cc1)ccc1-n(cn1)c2c1ncnc2-c(cc1)ccc1Br
116.71,CCNC(c1cc(C)c(C)cc1)=O
10.98,C/C(/c(cc1)ccc1Cl)=N\NC(SC(CC(N1c2cccc(Cl)c2)=O)C1=O)=N
119.93,CO[C@@]1(CC[C@H](C2)O)[C@H]2N(Cc2cnc(-c3ncccc3)nc2)CC1
111.88,OCC(C1)COCCN1c1nc2ccccc2nc1
93.69,Fc(cc(CN1[C@@H](CC2)CN(Cc3cscn3)C[C@@H]2C1)cc1)c1Cl
95.45,CC(C)Cc(cc1)ccc1-c1csc(Nc(cc2)ccc2Oc2ccccc2)n1
85.87,CNC(c1ccc(CN(CCN2c(cccc3)c3OC)CC2=O)o1)=O
72.52,C/C(/c(cc1)ccc1Cl)=N\NC(SC(CC(N1c(cc2)ccc2Br)=O)C1=O)=N
126.16,COc(c(Nc1nc(-c(cc2)ccc2[N+]([O-])=O)cs1)c1)cc(Cl)c1OC
88.01,Cc1ccc(c(C(N(C)Cc2cnc(NC)nc2)=O)cc(C)n2)c2c1C
116.21,Cc1nc(CNC(C(CC2)CCN2C(C2CCCC2)=O)=O)nc(C)c1
64.43,CCc1c(C)n(CC(N(CC2)CC2(c2ccccc2)O)=O)nc1C
116.49,CC(C)c1nn(C)c(C(NC2COCCC2)=O)c1
98.22,CC(C)c1cc(C(N(CC2)CCN2c2nc(cccc3)c3o2)=O)no1
78.44,CN(CC1)C(CC2)(CCN2C(CC(c2c3cccc2)NC3=O)=O)c2c1[nH]cn2
92.58,CN(CC(C1)(CC2)CCN2C(c(cc2)ccc2-c(cccc2)c2OC)=O)C1=O
89.06,COc(cc1)c(C2SCCN2S(c(cc2)ccc2[N+]([O-])=O)(=O)=O)cc1Br
87.06,O=C(CC(C1=O)Nc(cc2)ccc2I)N1c(cc1)ccc1Cl
85.75,Cc(cc1)c(C)cc1NC(CN(CCC1)CC1C(N1CCCC1)=O)=O
95.32,COCCC(C1)OCCN1C(c(cc1)ccc1-c1cncc(OC)c1)=O
11.42,CN(C)C(c(cc1)ccc1-c1ccccc1)=O
107.04,O=C1Oc(ccc(Cl)c2)c2C=C1c(cc1)ccc1I
99.81,CC(c(c1c2ccc(OC)c1)c(C)n2-c1c(C)cccc1)=O
88.15,OC(C1)(C(F)(F)F)N(C(c2ccccc2)=O)N=C1c1ccccc1
84.12,CCc1nc(cc(cc2)-c(cc3)ccc3C(N(CCC3)CC3C(N)=O)=O)c2o1
119.97,CCC(C(N(CCC1)CCN1c1nc(cccc2)c2s1)=O)n1nccc1
104.94,CN(CC1)CCN1S(c1cc(CN(CC2)C(c3cscn3)=O)c2cc1)(=O)=O
68.71,COC[C@H](CCC1)[C@H]1NC(Nc(cc1)cc(Cl)c1OC)=O
33.35,CCc1c(CN(C[C@@H]2N)C[C@@H]2O)c(cccc2)c2o1
98.85,CC(NC(CCC1)=C(C2c3cccs3)C1=O)=C2C(OC)=O
91.86,O=C(C(N1CCCCC1)=O)N/N=C/c1cccc(Cl)c1
89.87,COc(cc1)ccc1OCC(N/N=C(/c(cc(cc1)I)c1N1)\C1=O)=O
81.86,O=C(c1ccc(-c2cnc(ccc(F)c3)c3c2)o1)N1CCCCC1
95.36,CCc1nccn1S(c(cc1)cc(OC)c1OC)(=O)=O
100.77,CCCCc1nc(CN(C[C@H]2CC3)C[C@H]3N(Cc3ncccc3)C2=O)c[nH]1
85.63,O=C(c(cc1)ccc1N1CCCCC1)N(CC1)CCN1c1cnccc1
126.68,Cc(cc(C(F)(F)F)n1nc2)nc1c2C(NCCc1nccnc1)=O
111.91,O=C(C(N/N=C/c1cccc(Cl)c1)=O)NCC1OCCC1
93.78,NC(N/N=C(/c(cc(cc1)I)c1N1)\C1=O)=O
101.83,Cc1csc2c(N(CCC3)CC3c3nccn3CCOC)ncnc12
86.01,CCOc(cc1)ccc1N(C(C(C1C2(CO)c3c4cccc3)C4c3c2cccc3)=O)C1=O
104.49,CC(C)Nc1ncc(CN2CC(CCC(N3CCOCC3)=O)CCC2)cn1
115.57,OC1(CNCc2c(-n3ncnc3)nccc2)COCCNC1
100.98,Cc1nn(C)c2c1sc(NCC(C1)OCCN1S(C)(=O)=O)n2
97.47,CNCC(N(CC1)CCC1(c1c(CC2)[nH]cn1)N2S(C)(=O)=O)=O
90.22,CCc(nc1)ncc1C(NCc1nc(C)cc(C(F)(F)F)n1)=O
97.18,Cc(ccc(C(N(C1)CC1c1cnccc1)=O)c1)c1N(CCN1)C1=O
56.32,CC(c1cccc(-c2cccc(C(NCCCN3CCOCC3)=O)c2)c1)O
97.77,CC(C)=CCN([C@@H](CC[C@@H]1C2)CN2C(c(cccc2)c2SC)=O)C1=O
105.0,Cc1nn(C)c(CNc2cc(-c(cccc3)c3F)nc3ccnn23)c1
105.92,COC(CNC(N1CCC(C2)(CN(Cc(cc3)ccc3Cl)C2=O)CC1)=O)=O
140.15,Cc1cc(C(N(CC2)CCN2c(cc2)nn3c2ncc3)=O)c(C)o1
114.86,CC(C)=CCN(CC1)C(CCO)CN1c1nnnn1-c1ccccc1
97.2,O=C(CCC(C(N1)=O)NC1=O)NCc1cc(-c2ccccc2)ccc1
124.37,CCN(CC)C([C@H](C1)N(C)C[C@@H]1NC(C(C=C1)=CN(C)C1=O)=O)=O
96.26,CC(NC1CN(Cc2cn(C)nc2-c(cc2)cc3c2OCCO3)CC1)=O
106.51,Cc(c(Cl)c1C(N2C[C@H](CO)[C@H](CN(C)CCOC)C2)=O)ccc1F
88.29,CN(c(cccc1)c1C(N(CCCOCc1ccccc1)C1)=O)C1=O
96.94,CN(C)c1cncc(-c2cccc(C(N(CC3)CCC3(CN3)OC3=O)=O)c2)n1
68.23,COc1cc(C([C@H](C2)C[C@H]2O)NC(CSc2ccccc2)=O)cnc1
98.99,CC(C)c1cc(C(N(C[C@@H]2C(O)=O)C[C@@H]2c2cc(OC)ccc2)=O)c(C)o1
76.41,Cc1n[nH]c(C(CC2)CCN2C(c(cc2)ccc2-c2cncc(OC)c2)=O)n1
83.4,CO[C@@H](CCOC1)[C@H]1NC(C(C1)Cc2c1cccc2)=O
170.9,CCn1c(CNC(c2c(C)nc3n2ccc(C)c3)=O)cnc1
92.27,Cn1c(C(CC2)CCN2C(Nc2ccccc2)=O)nnc1Cn1cncc1
73.94,Cc1csc(SCC(NCc2nc(-c3ccncc3)n[nH]2)=O)n1
79.88,Cc1ccc(CN2CCC(CN(C)C(C(C3)C4(CCCC4)OC3=O)=O)CC2)o1
130.63,CCC(c1nccs1)NC(c1cn(ccc(C)c2)c2n1)=O
91.29,Cc1cc(-c2nc(C3COCC3)no2)c(C)n1C
125.35,O=C(CN(CC1)CCC1c1ccccc1)N(CC1)CCN1C(c1ccco1)=O
98.84,Cc1ccc(CCN(C[C@@]2(C3C4C(N(C)Cc5nccn5C)=O)O[C@H]4C=C2)C3=O)cc1
70.26,Cc1c(C(N[C@@H](CS(C2)(=O)=O)[C@H]2OC)=O)n(cc(cc2)Cl)c2n1
93.5,Cn1nccc1CCNc1ncnc(C2CC2)c1
71.72,CN(CC1CN(Cc2ccccc2)CC1)C(c1cocc1)=O
92.29,C[C@H](CN(CC1)C(c(cc2)ccc2SCCO)=O)[C@@]1(CCOC)O
97.49,Cc([nH]nc1C)c1-c1c(CCCC2)c2nc(N(C)C)n1
68.06,CCCCCc(cc1)ccc1C(CC1)=NNC1=O
107.33,CC1(CN(C)CC1)C(NCc(cc1)ccc1C(N1CCCCC1)=O)=O
126.74,O=C(c(cc1)ccc1-n1cnnc1)N1C(CCc2ccccc2)CCCC1
84.05,O[C@@H](CNCC1)[C@H]1NC(c1cc(CN2CCCCCC2)ccc1)=O
109.26,OCC1N(CCNS(c2cc(C(NC3CC3)=O)ccc2)(=O)=O)CCCC1
80.47,CN(CCSC)Cc1cn(-c2ccccc2)nn1
129.08,CC1(c2nc(CCSC)nn2-c(cc2)cc(F)c2F)OCCC1
91.66,C/C(/c(cc1)cc2c1OCO2)=N\NC(c1cc2ccccc2cc1O)=O
116.52,CN(Cc1noc2c1CCCC2)C(CN(CC1)CCN1c1ncccn1)=O
